chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat
15	4020191	4021015	825	58	0.174764683529204	0.706839866390279	-0.532075182861075	-1190.0249599415
7	47092680	47093432	753	55	0.814144798447968	0.269982851544574	0.544161946903394	986.083542946657
22	413194	413703	510	55	0.599136223892413	0.177963016239968	0.421173207652446	867.742993460502
21	7386167	7387196	1030	77	0.566315719666715	0.894941370724841	-0.328625651058126	-821.534523186716
12	22090902	22091359	458	65	0.440577401243356	0.760805554707333	-0.320228153463978	-800.653264553784
17	52703441	52704156	716	48	0.758640203361705	0.258535135625276	0.500105067736429	753.798628734343
21	6890128	6890921	794	57	0.713427617493263	0.271475922398253	0.44195169509501	752.972670720047
10	20386317	20386826	510	67	0.410271197320408	0.743041648408593	-0.332770451088185	-730.652896569298
2	6701395	6701901	507	46	0.948653183604343	0.550380881408024	0.398272302196319	725.872538898181
25	5962914	5963499	586	50	0.569485946537979	0.179571150883832	0.389914795654146	699.597765276197
16	691891	693004	1114	49	0.813780627557367	0.322249077066303	0.491531550491064	681.887785932572
21	40783212	40784033	822	41	0.722405174261638	0.2170905704186	0.505314603843037	675.099523191963
6	17312651	17314024	1374	64	0.297827626082526	0.689119686781137	-0.391292060698611	-636.164088030103
18	41557980	41558892	913	44	0.456816876659532	0.861302937984392	-0.40448606132486	-635.414518531696
13	13470714	13472830	2117	57	0.92103058554516	0.546826162667168	0.374204422877992	611.410179931307
3	20947653	20948533	881	40	0.943552328090267	0.356393166166884	0.587159161923382	606.905779237895
10	7181817	7182749	933	47	0.89271700070299	0.506444719583197	0.386272281119793	604.737263841714
13	13242885	13243560	676	34	0.752282374695624	0.216542061298668	0.535740313396956	604.69921471584
18	38495991	38496753	763	45	0.787855704007723	0.298885923450994	0.48896978055673	594.018122550342
2	6263002	6263856	855	43	0.37007109019476	0.765826884253128	-0.395755794058367	-562.995446993143
16	683443	684568	1126	67	0.777182469941321	0.438016602506716	0.339165867434605	555.30315143906
12	31347744	31348727	984	44	0.466876494393719	0.855204971037704	-0.388328476643985	-554.676429669274
5	26641903	26642374	472	25	0.812207671208222	0.108752801684282	0.703454869523939	546.470993191911
23	24285495	24286474	980	41	0.792466250428145	0.300427385192842	0.492038865235303	545.403425430153
10	44680732	44681154	423	42	0.922963036435532	0.627815312306972	0.29514772412856	543.594084789528
13	47899973	47900591	619	39	0.235776730566043	0.632705849964017	-0.396929119397974	-543.093302099147
2	5935598	5936716	1119	55	0.527884754076534	0.844998360815552	-0.317113606739018	-533.172927624884
14	2351474	2353096	1623	55	0.703607634796611	0.364423009263874	0.339184625532738	516.822324257481
16	44744140	44745297	1158	38	0.877165349468463	0.461759816511666	0.415405532956798	513.973834766358
6	53887215	53888033	819	53	0.308530299079209	0.717868337116498	-0.40933803803729	-504.18449587842
10	28076179	28076678	500	39	0.868274755539413	0.499237517029878	0.369037238509535	498.516548702256
23	18952426	18953233	808	44	0.345217042207466	0.70297850232337	-0.357761460115905	-488.299162461483
23	31622213	31622957	745	40	0.709524332305634	0.291767516133264	0.417756816172369	486.198718308228
8	12208226	12209578	1353	46	0.873033656141433	0.485608556948289	0.387425099193144	481.161280142606
13	22858444	22859246	803	51	0.541219400483082	0.840878942136779	-0.299659541653697	-476.563800440836
17	29913838	29914277	440	33	0.967498535929958	0.616354347834865	0.351144188095094	474.027711486707
13	13770697	13772210	1514	46	0.399733432310258	0.780281336794514	-0.380547904484256	-472.692614545649
16	44462984	44463663	680	35	0.915085706006012	0.525531078248074	0.389554627757938	469.557220440296
13	14077713	14078109	397	36	0.29599090566225	0.734972925250502	-0.438982019588252	-465.38210877779
5	53659859	53660596	738	39	0.828962076733401	0.29605281191317	0.532909264820231	462.01542468633
5	57424779	57426168	1390	57	0.716653025459202	0.409576446952876	0.307076578506326	456.343558142684
18	12125676	12126983	1308	46	0.50569999240249	0.175493241764192	0.330206750638298	453.710821584462
2	5030270	5030896	627	30	0.244892529394111	0.743714479439838	-0.498821950045727	-450.723914318788
2	19358098	19358732	635	42	0.911726966737762	0.645107780618341	0.266619186119421	450.439385666583
6	688175	689233	1059	50	0.562496946545957	0.229420269216051	0.333076677329907	449.0314781164
2	4170695	4171650	956	30	0.817490716667008	0.321584851854327	0.495905864812681	445.084320385609
3	45040215	45040614	400	41	0.602020792746463	0.220825449795041	0.381195342951422	439.844448069639
2	2918912	2919302	391	31	0.242602231360032	0.672633094344758	-0.430030862984726	-438.558497932264
15	5025975	5026921	947	36	0.240028897557149	0.664127778949464	-0.424098881392315	-433.90245070576
5	6198444	6199380	937	47	0.444935880543862	0.805974266390095	-0.361038385846233	-433.115803329728
25	12450626	12451637	1012	39	0.559749197889095	0.197878269935729	0.361870927953365	432.809334533816
15	5747034	5748403	1370	52	0.63254212571109	0.151046654862745	0.481495470848345	431.912373493535
16	47184881	47185769	889	29	0.126865460819568	0.585595006366058	-0.458729545546489	-427.941157403059
15	9863705	9864236	532	24	0.927832874077793	0.407913041466609	0.519919832611185	417.439509915745
1	33959920	33960604	685	38	0.0589405635066882	0.349986639468386	-0.291046075961697	-417.356917983208
4	9396318	9396665	348	35	0.754009145273987	0.44066810338498	0.313341041889007	415.492982118308
10	7182951	7184193	1243	45	0.84903892439679	0.533280023781068	0.315758900615722	415.104949123183
7	16862062	16863500	1439	44	0.754449023123328	0.437071075133255	0.317377947990072	414.002675326402
10	18190573	18191020	448	36	0.800673982434018	0.414549673551449	0.386124308882568	410.856096066841
25	36321329	36321951	623	33	0.668437313839826	0.246765063812068	0.421672250027758	409.656266216086
16	7258491	7259317	827	36	0.204477669739494	0.574542641481987	-0.370064971742493	-405.837183469464
2	10771319	10772697	1379	36	0.797651346680171	0.397113251167891	0.40053809551228	405.114096154371
16	42394789	42395415	627	30	0.808046675901883	0.411779853745438	0.396266822156445	404.676883330887
15	38141656	38142100	445	34	0.916915187471816	0.560729217605136	0.356185969866681	403.976955534444
21	37412655	37413195	541	27	0.101586887124474	0.508117099871097	-0.406530212746623	-399.910251595069
6	48738996	48739803	808	29	0.214110511239852	0.669138213840528	-0.455027702600676	-396.420748467122
4	30448610	30449780	1171	52	0.778326442427745	0.461990256617117	0.316336185810629	390.006449869166
14	9444745	9445472	728	47	0.499900977288612	0.874354228839287	-0.374453251550676	-387.777713177651
10	15740757	15741618	862	43	0.789169076867122	0.404446088022281	0.384722988844842	387.692318826112
22	11181900	11182426	527	44	0.482097610610518	0.132600031926672	0.349497578683846	382.522522770272
25	14744471	14745165	695	32	0.782998118939509	0.413657125886697	0.369340993052812	382.09682464984
25	15454732	15455729	998	31	0.361898430153687	0.792530109970712	-0.430631679817025	-382.027202594972
1	10458659	10459168	510	34	0.845289278691856	0.395800100098747	0.449489178593109	380.845583912369
3	53121980	53122419	440	37	0.908783055217686	0.597675543459831	0.311107511757855	378.23417883386
3	5567164	5568367	1204	38	0.935548816464425	0.50944800440511	0.426100812059315	377.754631590697
23	24780593	24781494	902	30	0.36845328376304	0.806452182545238	-0.437998898782198	-376.83436776713
1	5401448	5401883	436	37	0.70671766614588	0.352579443895065	0.354138222250815	375.816687503762
23	19115883	19116449	567	38	0.355420623889886	0.730088350071701	-0.374667726181815	-375.005799776639
14	28181982	28182369	388	38	0.956931652629966	0.634728908873299	0.322202743756667	374.35768065591
21	15321357	15322150	794	35	0.227363799722002	0.699861019957576	-0.472497220235575	-372.583256824558
5	16822353	16822975	623	41	0.739285706887018	0.308979066561142	0.430306640325876	371.142499702776
16	691070	691670	601	35	0.793144231896062	0.429168719668211	0.363975512227852	370.48061213778
25	12359763	12360584	822	37	0.612520564200104	0.259383572287782	0.353136991912322	370.065682437233
8	26124279	26124929	651	40	0.57015878779426	0.248228167369085	0.321930620425176	367.855058698342
12	30769624	30770653	1030	32	0.23757437356038	0.651925642028764	-0.414351268468384	-365.303900077788
5	7856327	7857589	1263	48	0.792448274515851	0.349424138992547	0.443024135523304	364.71587382383
21	16789512	16789751	240	26	0.943401877127702	0.281551979204663	0.661849897923039	363.115810564489
1	40169202	40169704	503	34	0.0645406655129733	0.34320321032305	-0.278662544810076	-362.805007196845
21	34843269	34844487	1219	32	0.887009686030482	0.527081503503091	0.359928182527391	362.398709647849
10	44941345	44942134	790	35	0.149468505798158	0.525344946532337	-0.375876440734179	-358.909655440962
6	38836605	38837116	512	38	0.28716310545934	0.589300360213148	-0.302137254753809	-358.541514017568
12	16943218	16943689	472	29	0.954456066943116	0.608930216640774	0.345525850302342	357.31505054268
6	20585311	20585767	457	30	0.83319383156669	0.388157972383755	0.445035859182935	356.662199309898
9	37955417	37955811	395	37	0.945713287910934	0.624391035289076	0.321322252621858	356.024501441333
25	22039904	22040274	371	37	0.735823096280942	0.393834537220897	0.341988559060045	355.905465978189
2	2729555	2729780	226	23	0.935813956475891	0.55278243530392	0.383031521171971	351.643347972378
20	37856274	37857130	857	44	0.476570062724948	0.787639474554572	-0.311069411829624	-351.214722906422
23	43396468	43397198	731	35	0.814762432108134	0.440391538166286	0.374370893941847	346.080020050624
23	29287873	29288716	844	33	0.334680241701779	0.700978870279212	-0.366298628577433	-344.36308830366
25	15518993	15519440	448	24	0.229498231315262	0.63653485836225	-0.407036627046988	-344.334747863549
18	41495665	41496595	931	26	0.365742427779324	0.865960376524566	-0.500217948745242	-343.699178729012
